2014-02-07 21:17:16; 29.8
2014-02-07 22:18:17; 19.8
2014-02-07 23:19:18; 17.5
2014-02-07 1:20:19; 18.5
2014-02-07 2:21:20; 25.0
2014-02-07 3:22:21; 29.1
2014-02-07 4:23:22; 17.0
2014-02-07 5:24:23; 24.6
2014-02-07 6:25:24; 24.1
2014-02-07 7:26:25; 23.8
2014-02-07 8:27:26; 18.0
2014-02-07 9:28:27; 23.6
2014-02-07 10:29:28; 29.5
2014-02-07 11:30:29; 27.9
2014-02-07 12:31:30; 19.8
2014-02-07 13:32:31; 21.6
2014-02-07 14:33:32; 16.5
2014-02-07 15:34:33; 20.1
2014-02-07 16:35:34; 21.1
2014-02-07 17:36:35; 15.9
2014-02-07 18:37:36; 17.7
2014-02-07 19:38:37; 22.9
2014-02-07 20:39:38; 27.7
2014-02-07 21:40:39; 23.9
2014-02-07 22:41:40; 18.8
2014-02-07 23:42:41; 18.7
2014-02-07 1:43:42; 21.2
2014-02-07 2:44:43; 16.5
2014-02-07 3:45:44; 29.8
2014-02-07 4:46:45; 25.9
2014-02-07 5:47:46; 25.2
2014-02-07 6:48:47; 29.8
2014-02-07 7:49:48; 24.9
2014-02-07 8:50:49; 16.1
2014-02-07 9:51:50; 26.2
2014-02-07 10:52:51; 27.9
2014-02-07 11:53:52; 26.0
2014-02-07 12:54:53; 27.6
2014-02-07 13:55:54; 18.8
2014-02-07 14:56:55; 20.7
2014-02-07 15:57:56; 28.5
2014-02-07 16:58:57; 25.1
2014-02-07 17:59:58; 29.5
2014-02-07 18:60:59; 18.2
2014-02-07 19:61:60; 28.2
2014-02-07 20:3:2; 21.1
2014-02-07 21:4:3; 16.6
2014-02-07 22:5:4; 24.3
2014-02-07 23:6:5; 15.1
2014-02-07 1:7:6; 26.8
2014-02-07 2:8:7; 18.6
2014-02-07 3:9:8; 28.8
2014-02-07 4:10:9; 15.2
2014-02-07 5:11:10; 23.0
2014-02-07 6:12:11; 17.1
2014-02-07 7:13:12; 26.1
2014-02-07 8:14:13; 27.0
2014-02-07 9:15:14; 18.8
2014-02-07 10:16:15; 20.9
2014-02-07 11:17:16; 29.8
2014-02-07 12:18:17; 18.9
2014-02-07 13:19:18; 22.3
2014-02-07 14:20:19; 28.4
2014-02-07 15:21:20; 24.4
2014-02-07 16:22:21; 16.2
2014-02-07 17:23:22; 28.8
2014-02-07 18:24:23; 17.6
2014-02-07 19:25:24; 15.7
2014-02-07 20:26:25; 25.1
2014-02-07 21:27:26; 27.5
2014-02-07 22:28:27; 23.6
2014-02-07 23:29:28; 19.7
2014-02-07 1:30:29; 18.4
2014-02-07 2:31:30; 21.5
2014-02-07 3:32:31; 21.2
2014-02-07 4:33:32; 27.7
2014-02-07 5:34:33; 18.5
2014-02-07 6:35:34; 24.8
2014-02-07 7:36:35; 20.8
2014-02-07 8:37:36; 18.8
2014-02-07 9:38:37; 16.4
2014-02-07 10:39:38; 20.9
2014-02-07 11:40:39; 26.4
2014-02-07 12:41:40; 17.3
2014-02-07 13:42:41; 21.4
2014-02-07 14:43:42; 15.7
2014-02-07 15:44:43; 22.6
2014-02-07 16:45:44; 25.8
2014-02-07 17:46:45; 27.4
2014-02-07 18:47:46; 20.4
2014-02-07 19:48:47; 20.7
2014-02-07 20:49:48; 26.2
2014-02-07 21:50:49; 26.6
2014-02-07 22:51:50; 19.6
2014-02-07 23:52:51; 24.9
2014-02-07 1:53:52; 16.0
2014-02-07 2:54:53; 24.7
2014-02-07 3:55:54; 25.8
2014-02-07 4:56:55; 17.3
2014-02-07 5:57:56; 26.7
2014-02-07 6:58:57; 24.5
2014-02-07 7:59:58; 22.7
2014-02-07 8:60:59; 23.9
2014-02-07 9:61:60; 27.2
2014-02-07 10:3:2; 23.5
2014-02-07 11:4:3; 19.7
2014-02-07 12:5:4; 29.8
2014-02-07 13:6:5; 19.1
2014-02-07 14:7:6; 27.1
2014-02-07 15:8:7; 25.6
2014-02-07 16:9:8; 27.6
2014-02-07 17:10:9; 23.0
2014-02-07 18:11:10; 27.9
2014-02-07 19:12:11; 18.5
2014-02-07 20:13:12; 27.7
2014-02-07 21:14:13; 29.5
2014-02-07 22:15:14; 19.4
2014-02-07 23:16:15; 24.6
2014-02-07 1:17:16; 17.3
2014-02-07 2:18:17; 17.9
2014-02-07 3:19:18; 16.8
2014-02-07 4:20:19; 18.7
2014-02-07 5:21:20; 22.8
2014-02-07 6:22:21; 27.9
2014-02-07 7:23:22; 15.5
2014-02-07 8:24:23; 20.5
2014-02-07 9:25:24; 19.6
2014-02-07 10:26:25; 24.5
2014-02-07 11:27:26; 20.0
2014-02-07 12:28:27; 16.9
2014-02-07 13:29:28; 16.7
2014-02-07 14:30:29; 18.1
2014-02-07 15:31:30; 29.8
2014-02-07 16:32:31; 19.9
2014-02-07 17:33:32; 17.4
2014-02-07 18:34:33; 20.9
2014-02-07 19:35:34; 24.3
2014-02-07 20:36:35; 26.7
2014-02-07 21:37:36; 18.6
2014-02-07 22:38:37; 21.9
2014-02-07 23:39:38; 20.0
2014-02-07 1:40:39; 25.7
2014-02-07 2:41:40; 29.8
2014-02-07 3:42:41; 16.8
2014-02-07 4:43:42; 20.4
2014-02-07 5:44:43; 22.6
2014-02-07 6:45:44; 15.8
2014-02-07 7:46:45; 16.1
2014-02-07 8:47:46; 15.6
2014-02-07 9:48:47; 27.3
2014-02-07 10:49:48; 17.2
2014-02-07 11:50:49; 15.6
2014-02-07 12:51:50; 19.7
2014-02-07 13:52:51; 18.4
2014-02-07 14:53:52; 28.2
2014-02-07 15:54:53; 18.3
2014-02-07 16:55:54; 18.9
2014-02-07 17:56:55; 19.8
2014-02-07 18:57:56; 28.8
2014-02-07 19:58:57; 23.6
2014-02-07 20:59:58; 21.1
2014-02-07 21:60:59; 16.1
2014-02-07 22:61:60; 25.0
2014-02-07 23:3:2; 25.0
2014-02-07 1:4:3; 19.2
2014-02-07 2:5:4; 27.8
2014-02-07 3:6:5; 19.8
2014-02-07 4:7:6; 18.0
2014-02-07 5:8:7; 26.6
2014-02-07 6:9:8; 26.3
2014-02-07 7:10:9; 15.2
2014-02-07 8:11:10; 29.7
2014-02-07 9:12:11; 23.9
2014-02-07 10:13:12; 25.7
2014-02-07 11:14:13; 16.7
2014-02-07 12:15:14; 19.4
2014-02-07 13:16:15; 17.4
2014-02-07 14:17:16; 25.4
2014-02-07 15:18:17; 24.1
2014-02-07 16:19:18; 21.5
2014-02-07 17:20:19; 17.8
2014-02-07 18:21:20; 22.7
2014-02-07 19:22:21; 17.6
2014-02-07 20:23:22; 23.4
2014-02-07 21:24:23; 20.2
2014-02-07 22:25:24; 23.3
2014-02-07 23:26:25; 17.2
2014-02-07 1:27:26; 29.2
2014-02-07 2:28:27; 29.3
2014-02-07 3:29:28; 28.6
2014-02-07 4:30:29; 21.8
2014-02-07 5:31:30; 24.5
2014-02-07 6:32:31; 16.8
2014-02-07 7:33:32; 15.6
2014-02-07 8:34:33; 27.1
2014-02-07 9:35:34; 24.6
2014-02-07 10:36:35; 20.7
2014-02-07 11:37:36; 20.0
2014-02-07 12:38:37; 23.3
2014-02-07 13:39:38; 17.1
2014-02-07 14:40:39; 16.6
2014-02-07 15:41:40; 20.2
2014-02-07 16:42:41; 25.7
2014-02-07 17:43:42; 28.8
2014-02-07 18:44:43; 24.5
2014-02-07 19:45:44; 26.1
2014-02-07 20:46:45; 27.2
2014-02-07 21:47:46; 24.7
2014-02-07 22:48:47; 20.6
2014-02-07 23:49:48; 27.3
2014-02-07 1:50:49; 24.8
2014-02-07 2:51:50; 18.2
2014-02-07 3:52:51; 15.3
2014-02-07 4:53:52; 17.8
2014-02-07 5:54:53; 23.4
2014-02-07 6:55:54; 19.2
2014-02-07 7:56:55; 29.9
2014-02-07 8:57:56; 16.3
2014-02-07 9:58:57; 17.8
2014-02-07 10:59:58; 17.6
2014-02-07 11:60:59; 23.0
2014-02-07 12:61:60; 24.0
2014-02-07 13:3:2; 21.4
2014-02-07 14:4:3; 26.2
2014-02-07 15:5:4; 25.5
2014-02-07 16:6:5; 17.9
2014-02-07 17:7:6; 19.0
2014-02-07 18:8:7; 15.6
2014-02-07 19:9:8; 22.6
2014-02-07 20:10:9; 21.4
2014-02-07 21:11:10; 20.9
2014-02-07 22:12:11; 22.4
2014-02-07 23:13:12; 19.4
2014-02-07 1:14:13; 18.7
2014-02-07 2:15:14; 15.3
2014-02-07 3:16:15; 24.2
2014-02-07 4:17:16; 19.9
2014-02-07 5:18:17; 18.3
2014-02-07 6:19:18; 20.5
2014-02-07 7:20:19; 23.3
2014-02-07 8:21:20; 15.2
2014-02-07 9:22:21; 15.8
2014-02-07 10:23:22; 23.4
2014-02-07 11:24:23; 24.3
2014-02-07 12:25:24; 17.3
2014-02-07 13:26:25; 22.9
2014-02-07 14:27:26; 23.6
2014-02-07 15:28:27; 20.0
2014-02-07 16:29:28; 25.6
2014-02-07 17:30:29; 23.6
2014-02-07 18:31:30; 27.2
